datetime|env_datetime|env_time|agent|action|reason|additional|system_id|system_name|part_id|part_name|system_operating_level|part_operating_level|duration|distance_km|request_id|location|materials_cost|hourly_labor_cost|salary_labor_cost|total_labor_cost|equipment_cost|total_cost
2025-06-09 20:46:41.036015|1979-01-01 00:00:00|0|23|subassemblies created: ['electrical_system', 'hydraulic_system', 'yaw_system', 'rotor_blades', 'generator', 'supporting_structure', 'drive_train']|windfarm initialization|initialization|23|23|||1.0|1|0|0|na|na|0|0|0|0|0|0
2025-06-09 20:46:41.073427|1979-01-01 00:00:00|0|29|subassemblies created: ['electrical_system', 'hydraulic_system', 'yaw_system', 'rotor_blades', 'generator', 'supporting_structure', 'drive_train']|windfarm initialization|initialization|29|29|||1.0|1|0|0|na|na|0|0|0|0|0|0
2025-06-09 20:46:41.111629|1979-01-01 00:00:00|0|35|subassemblies created: ['electrical_system', 'hydraulic_system', 'yaw_system', 'rotor_blades', 'generator', 'supporting_structure', 'drive_train']|windfarm initialization|initialization|35|35|||1.0|1|0|0|na|na|0|0|0|0|0|0
2025-06-09 20:46:41.148847|1979-01-01 00:00:00|0|41|subassemblies created: ['electrical_system', 'hydraulic_system', 'yaw_system', 'rotor_blades', 'generator', 'supporting_structure', 'drive_train']|windfarm initialization|initialization|41|41|||1.0|1|0|0|na|na|0|0|0|0|0|0
2025-06-09 20:46:41.187314|1979-01-01 00:00:00|0|19|subassemblies created: ['electrical_system', 'hydraulic_system', 'yaw_system', 'rotor_blades', 'generator', 'supporting_structure', 'drive_train']|windfarm initialization|initialization|19|19|||1.0|1|0|0|na|na|0|0|0|0|0|0
2025-06-09 20:46:41.224794|1979-01-01 00:00:00|0|18|subassemblies created: ['electrical_system', 'hydraulic_system', 'yaw_system', 'rotor_blades', 'generator', 'supporting_structure', 'drive_train']|windfarm initialization|initialization|18|18|||1.0|1|0|0|na|na|0|0|0|0|0|0
2025-06-09 20:46:41.268357|1979-01-01 00:00:00|0|17|subassemblies created: ['electrical_system', 'hydraulic_system', 'yaw_system', 'rotor_blades', 'generator', 'supporting_structure', 'drive_train']|windfarm initialization|initialization|17|17|||1.0|1|0|0|na|na|0|0|0|0|0|0
2025-06-09 20:46:41.311661|1979-01-01 00:00:00|0|66|subassemblies created: ['electrical_system', 'hydraulic_system', 'yaw_system', 'rotor_blades', 'generator', 'supporting_structure', 'drive_train']|windfarm initialization|initialization|66|66|||1.0|1|0|0|na|na|0|0|0|0|0|0
2025-06-09 20:46:41.349796|1979-01-01 00:00:00|0|65|subassemblies created: ['electrical_system', 'hydraulic_system', 'yaw_system', 'rotor_blades', 'generator', 'supporting_structure', 'drive_train']|windfarm initialization|initialization|65|65|||1.0|1|0|0|na|na|0|0|0|0|0|0
2025-06-09 20:46:41.390170|1979-01-01 00:00:00|0|64|subassemblies created: ['electrical_system', 'hydraulic_system', 'yaw_system', 'rotor_blades', 'generator', 'supporting_structure', 'drive_train']|windfarm initialization|initialization|64|64|||1.0|1|0|0|na|na|0|0|0|0|0|0
2025-06-09 20:46:41.427847|1979-01-01 00:00:00|0|63|subassemblies created: ['electrical_system', 'hydraulic_system', 'yaw_system', 'rotor_blades', 'generator', 'supporting_structure', 'drive_train']|windfarm initialization|initialization|63|63|||1.0|1|0|0|na|na|0|0|0|0|0|0
2025-06-09 20:46:41.466147|1979-01-01 00:00:00|0|62|subassemblies created: ['electrical_system', 'hydraulic_system', 'yaw_system', 'rotor_blades', 'generator', 'supporting_structure', 'drive_train']|windfarm initialization|initialization|62|62|||1.0|1|0|0|na|na|0|0|0|0|0|0
2025-06-09 20:46:41.503563|1979-01-01 00:00:00|0|61|subassemblies created: ['electrical_system', 'hydraulic_system', 'yaw_system', 'rotor_blades', 'generator', 'supporting_structure', 'drive_train']|windfarm initialization|initialization|61|61|||1.0|1|0|0|na|na|0|0|0|0|0|0
2025-06-09 20:46:41.541896|1979-01-01 00:00:00|0|16|subassemblies created: ['electrical_system', 'hydraulic_system', 'yaw_system', 'rotor_blades', 'generator', 'supporting_structure', 'drive_train']|windfarm initialization|initialization|16|16|||1.0|1|0|0|na|na|0|0|0|0|0|0
2025-06-09 20:46:41.579930|1979-01-01 00:00:00|0|15|subassemblies created: ['electrical_system', 'hydraulic_system', 'yaw_system', 'rotor_blades', 'generator', 'supporting_structure', 'drive_train']|windfarm initialization|initialization|15|15|||1.0|1|0|0|na|na|0|0|0|0|0|0
2025-06-09 20:46:41.615962|1979-01-01 00:00:00|0|24|subassemblies created: ['electrical_system', 'hydraulic_system', 'yaw_system', 'rotor_blades', 'generator', 'supporting_structure', 'drive_train']|windfarm initialization|initialization|24|24|||1.0|1|0|0|na|na|0|0|0|0|0|0
2025-06-09 20:46:41.654592|1979-01-01 00:00:00|0|30|subassemblies created: ['electrical_system', 'hydraulic_system', 'yaw_system', 'rotor_blades', 'generator', 'supporting_structure', 'drive_train']|windfarm initialization|initialization|30|30|||1.0|1|0|0|na|na|0|0|0|0|0|0
2025-06-09 20:46:41.692600|1979-01-01 00:00:00|0|36|subassemblies created: ['electrical_system', 'hydraulic_system', 'yaw_system', 'rotor_blades', 'generator', 'supporting_structure', 'drive_train']|windfarm initialization|initialization|36|36|||1.0|1|0|0|na|na|0|0|0|0|0|0
2025-06-09 20:46:41.730136|1979-01-01 00:00:00|0|60|subassemblies created: ['electrical_system', 'hydraulic_system', 'yaw_system', 'rotor_blades', 'generator', 'supporting_structure', 'drive_train']|windfarm initialization|initialization|60|60|||1.0|1|0|0|na|na|0|0|0|0|0|0
2025-06-09 20:46:41.779691|1979-01-01 00:00:00|0|59|subassemblies created: ['electrical_system', 'hydraulic_system', 'yaw_system', 'rotor_blades', 'generator', 'supporting_structure', 'drive_train']|windfarm initialization|initialization|59|59|||1.0|1|0|0|na|na|0|0|0|0|0|0
2025-06-09 20:46:41.835545|1979-01-01 00:00:00|0|58|subassemblies created: ['electrical_system', 'hydraulic_system', 'yaw_system', 'rotor_blades', 'generator', 'supporting_structure', 'drive_train']|windfarm initialization|initialization|58|58|||1.0|1|0|0|na|na|0|0|0|0|0|0
2025-06-09 20:46:41.873708|1979-01-01 00:00:00|0|57|subassemblies created: ['electrical_system', 'hydraulic_system', 'yaw_system', 'rotor_blades', 'generator', 'supporting_structure', 'drive_train']|windfarm initialization|initialization|57|57|||1.0|1|0|0|na|na|0|0|0|0|0|0
2025-06-09 20:46:41.915397|1979-01-01 00:00:00|0|OSS|subassemblies created: ['transformer']|windfarm initialization|initialization|OSS|OSS|||1.0|1|0|0|na|na|0|0|0|0|0|0
2025-06-09 20:46:51.052098|1979-01-01 00:00:00|0|Freeport|monthly lease fee|port lease||||||0|0|0|0|na|na|0|0|0|0|2083333.3333333333|2083333.3333333333
